3618	0	13668
4364	0	13631
30	0	15065
42	0	13336
26	0	13880
476	0	14105
1275	0	13104
384	0	14411
8261	0	15692
3152	0	21681
430	0	15032
58	0	13990
294	0	14709
6465	0	13158
977	0	13154
2447	0	15843
235	0	14446
2681	0	13409
366	0	14925
284	0	13240
1179	0	20320
2390	0	17135
1583	0	14826
1572	0	13251
720	0	17693
71	0	13164
8272	0	13979
271	0	14209
89	0	14049
1401	0	13114
744	0	13124
753	0	14763
1560	0	15455
1014	0	18047
214	0	19919
977	0	15942
3116	0	15335
3220	0	13088
494	0	13329
3631	0	13559
486	0	14433
860	0	14948
325	0	13505
1108	0	13891
3571	0	16719
4026	0	14360
3278	0	14435
5438	0	16972
1549	0	16501
115	0	16232
5662	0	15473
11524	0	14139
619	0	13704
7371	0	17525
747	0	14391
88	0	14772
91	0	19602
1457	0	15686
328	0	13337
5772	0	13241
652	0	16297
4482	0	13885
588	0	13712
3173	0	16250
2251	0	15690
96	0	14118
3508	0	14566
912	0	13974
18	0	19496
3611	0	14283
618	0	14476
782	0	14322
1615	0	14294
214	0	14533
9597	0	14346
272	0	13919
246	0	13090
2718	0	15954
578	0	14609
641	0	13502
6871	0	13226
1665	0	14377
1111	0	14199
665	0	14058
1989	0	13105
137	0	14561
5439	0	15030
302	0	18650
621	0	13749
229	0	14853
703	0	18015
1422	0	14987
10940	0	13088
1116	0	13576
703	0	13632
533	0	14519
2956	0	15944
880	0	13350
0	0	13349
3905	0	14050
1278	0	15169
7134	0	15043
670	0	14209
143	0	13660
30	0	14339
11	0	14783
1077	0	15297
49	0	14182
1450	0	13755
3704	0	14241
7930	0	16032
251	0	15254
778	0	17212
1024	0	13240
1467	0	14399
4870	0	14090
8227	0	14215
30	0	16084
341	0	14234
535	0	16771
864	0	13140
3428	0	15702
579	0	13664
103	0	13727
129	0	18981
613	0	13504
5730	0	14364
1927	0	13102
777	0	13164
2494	0	13329
215	0	13622
3146	0	13967
889	0	13741
4025	0	13466
420	0	14699
6972	0	14184
165	0	18984
1613	0	13485
5347	0	16942
129	0	20240
6421	0	13738
96	0	13952
2528	0	13356
703	0	17194
8025	0	14322
3041	0	16035
2543	0	13685
6425	0	13484
1623	0	13115
1203	0	13883
311	0	15065
3069	0	15688
8489	0	15247
250	0	13672
6615	0	17248
953	0	13505
64	0	15941
598	0	13217
2274	0	13585
1188	0	14401
974	0	13606
2196	0	13892
64	0	14717
151	0	13399
129	0	19042
1822	0	14001
3002	0	13356
128	0	17443
2176	0	13631
1456	0	15409
214	0	13722
120	0	13346
1684	0	14011
1620	0	14786
137	0	14117
2637	0	15573
3679	0	16655
1214	0	15138
955	0	13270
1665	0	14270
91	0	17137
9945	0	13786
199	0	14128
408	0	16514
11651	0	15957
4822	0	15714
777	0	16321
1541	0	16984
18	0	14874
850	0	13273
167	0	18386
1183	0	13694
9327	0	19826
1283	0	14433
3396	0	16035
3158	0	14149
8996	0	13505
1647	0	13327
1354	0	14144
169	0	15462
6484	0	14019
1271	0	14248
1150	0	14484
6380	0	15620
2196	0	13639
410	0	21164
173	0	15410
576	0	13613
2161	0	14776
