1020	0	60004
1573	0	60004
2084	0	60004
5468	0	60004
6453	0	60004
8152	0	60004
8849	0	60004
9648	0	60004
15592	0	60004
17193	0	60004
2117	0	66095
5725	0	66095
7587	0	66095
11530	0	66095
11768	0	66095
12404	0	66095
16895	0	66095
21075	0	66095
583	0	62377
1297	0	62377
1669	0	62377
4526	0	62377
5054	0	62377
5763	0	62377
15506	0	62377
16158	0	62377
19118	0	62377
84	0	34719
246	0	34719
1036	0	34719
1139	0	34719
2023	0	34719
3710	0	34719
3990	0	34719
4562	0	34719
4811	0	34719
5978	0	34719
7545	0	34719
7920	0	34719
10379	0	34719
10623	0	34719
10778	0	34719
11015	0	34719
13397	0	34719
13853	0	34719
15827	0	34719
16135	0	34719
18546	0	34719
32	0	28997
166	0	28997
180	0	28997
822	0	28997
2263	0	28997
2938	0	28997
4085	0	28997
4125	0	28997
4266	0	28997
5271	0	28997
5875	0	28997
5984	0	28997
8583	0	28997
13261	0	28997
13909	0	28997
13928	0	28997
16511	0	28997
17755	0	28997
2073	0	68865
3378	0	68865
3562	0	68865
4137	0	68865
5034	0	68865
9273	0	68865
9892	0	68865
10363	0	68865
18231	0	68865
471	0	53054
770	0	53054
1129	0	53054
1163	0	53054
1380	0	53054
1785	0	53054
2022	0	53054
2113	0	53054
2174	0	53054
3257	0	53054
3690	0	53054
3998	0	53054
4178	0	53054
4216	0	53054
4324	0	53054
4354	0	53054
5000	0	53054
5184	0	53054
5485	0	53054
5570	0	53054
5640	0	53054
6007	0	53054
6292	0	53054
6650	0	53054
6734	0	53054
6988	0	53054
7035	0	53054
7218	0	53054
7439	0	53054
7900	0	53054
7946	0	53054
8727	0	53054
9399	0	53054
9409	0	53054
10263	0	53054
10514	0	53054
10865	0	53054
11101	0	53054
11797	0	53054
12494	0	53054
12678	0	53054
13425	0	53054
14555	0	53054
14576	0	53054
15424	0	53054
15950	0	53054
16226	0	53054
16674	0	53054
16889	0	53054
17471	0	53054
18117	0	53054
18144	0	53054
18214	0	53054
18654	0	53054
18912	0	53054
19280	0	53054
21175	0	53054
21575	0	53054
21609	0	53054
22881	0	53054
22975	0	53054
23057	0	53054
23242	0	53054
23319	0	53054
3753	0	69420
10059	0	69420
12816	0	69420
16860	0	69420
18458	0	69420
529	0	54329
1586	0	54329
1646	0	54329
1836	0	54329
1899	0	54329
2568	0	54329
3110	0	54329
4258	0	54329
4288	0	54329
4352	0	54329
4526	0	54329
6283	0	54329
7849	0	54329
8398	0	54329
11481	0	54329
11787	0	54329
11812	0	54329
15033	0	54329
17177	0	54329
18625	0	54329
19102	0	54329
20712	0	54329
23416	0	54329
284	0	47754
336	0	47754
393	0	47754
472	0	47754
571	0	47754
740	0	47754
1513	0	47754
2007	0	47754
2394	0	47754
2925	0	47754
3127	0	47754
3235	0	47754
3247	0	47754
3572	0	47754
4270	0	47754
4667	0	47754
5208	0	47754
5229	0	47754
5558	0	47754
5755	0	47754
6423	0	47754
6901	0	47754
7094	0	47754
7302	0	47754
7644	0	47754
8730	0	47754
10116	0	47754
10842	0	47754
10860	0	47754
13942	0	47754
14093	0	47754
15198	0	47754
16113	0	47754
17192	0	47754
18139	0	47754
18257	0	47754
18314	0	47754
19405	0	47754
19896	0	47754
20267	0	47754
22329	0	47754
23210	0	47754
197	0	42918
5838	0	42918
6011	0	42918
7088	0	42918
8045	0	42918
8743	0	42918
11539	0	42918
12601	0	42918
12801	0	42918
19997	0	42918
21051	0	42918
11	0	25139
350	0	25139
361	0	25139
617	0	25139
640	0	25139
948	0	25139
1702	0	25139
1808	0	25139
1868	0	25139
2156	0	25139
2339	0	25139
2878	0	25139
3094	0	25139
3172	0	25139
3193	0	25139
3284	0	25139
3332	0	25139
3634	0	25139
3672	0	25139
3696	0	25139
3734	0	25139
3818	0	25139
4058	0	25139
4559	0	25139
4647	0	25139
5363	0	25139
5723	0	25139
5871	0	25139
6323	0	25139
6620	0	25139
6905	0	25139
6932	0	25139
7747	0	25139
7890	0	25139
8102	0	25139
8821	0	25139
8834	0	25139
9817	0	25139
10570	0	25139
11061	0	25139
11242	0	25139
11716	0	25139
12112	0	25139
12117	0	25139
12176	0	25139
12422	0	25139
12721	0	25139
13064	0	25139
13201	0	25139
14153	0	25139
14236	0	25139
14776	0	25139
14813	0	25139
14904	0	25139
15162	0	25139
15220	0	25139
15902	0	25139
15985	0	25139
16024	0	25139
16500	0	25139
16576	0	25139
17521	0	25139
17778	0	25139
18131	0	25139
19038	0	25139
19076	0	25139
19114	0	25139
19836	0	25139
20074	0	25139
20181	0	25139
20245	0	25139
20371	0	25139
20664	0	25139
20854	0	25139
21809	0	25139
23504	0	25139
43	0	30550
1437	0	30550
4021	0	30550
4278	0	30550
7629	0	30550
7889	0	30550
8732	0	30550
9730	0	30550
9828	0	30550
13020	0	30550
21590	0	30550
23512	0	30550
79	0	33643
755	0	33643
1568	0	33643
1938	0	33643
2052	0	33643
2540	0	33643
3209	0	33643
3575	0	33643
4272	0	33643
4362	0	33643
4946	0	33643
5296	0	33643
5342	0	33643
6728	0	33643
6866	0	33643
8021	0	33643
8471	0	33643
9294	0	33643
9499	0	33643
12954	0	33643
14174	0	33643
16860	0	33643
18485	0	33643
18949	0	33643
20248	0	33643
23004	0	33643
23186	0	33643
1033	0	60277
1563	0	60277
2152	0	60277
3373	0	60277
3517	0	60277
3656	0	60277
3967	0	60277
6519	0	60277
9343	0	60277
10233	0	60277
10798	0	60277
12056	0	60277
12363	0	60277
21652	0	60277
84	0	34342
91	0	34342
118	0	34342
272	0	34342
400	0	34342
517	0	34342
603	0	34342
617	0	34342
647	0	34342
693	0	34342
735	0	34342
805	0	34342
850	0	34342
862	0	34342
1095	0	34342
1212	0	34342
1238	0	34342
1247	0	34342
1252	0	34342
1265	0	34342
1346	0	34342
1454	0	34342
1563	0	34342
1599	0	34342
1682	0	34342
1765	0	34342
1913	0	34342
1995	0	34342
2041	0	34342
2099	0	34342
2105	0	34342
2289	0	34342
2416	0	34342
2672	0	34342
3003	0	34342
3014	0	34342
3254	0	34342
3433	0	34342
3613	0	34342
3812	0	34342
3947	0	34342
4177	0	34342
4198	0	34342
4293	0	34342
4328	0	34342
4465	0	34342
4637	0	34342
4641	0	34342
4714	0	34342
4808	0	34342
4901	0	34342
5036	0	34342
5120	0	34342
5172	0	34342
5813	0	34342
5947	0	34342
5976	0	34342
6185	0	34342
6676	0	34342
6718	0	34342
6776	0	34342
6996	0	34342
7244	0	34342
7296	0	34342
7470	0	34342
7562	0	34342
7564	0	34342
8330	0	34342
8861	0	34342
8896	0	34342
9317	0	34342
9727	0	34342
9738	0	34342
10153	0	34342
11734	0	34342
11844	0	34342
12037	0	34342
12058	0	34342
12322	0	34342
12611	0	34342
12651	0	34342
12676	0	34342
12696	0	34342
12740	0	34342
13345	0	34342
15010	0	34342
15448	0	34342
16020	0	34342
16502	0	34342
16749	0	34342
16876	0	34342
17333	0	34342
17470	0	34342
17541	0	34342
17786	0	34342
18244	0	34342
18575	0	34342
18723	0	34342
18896	0	34342
19307	0	34342
19450	0	34342
19666	0	34342
19962	0	34342
20016	0	34342
20432	0	34342
20675	0	34342
21356	0	34342
21461	0	34342
22013	0	34342
22037	0	34342
502	0	53675
1036	0	53675
1212	0	53675
1845	0	53675
4076	0	53675
5162	0	53675
5513	0	53675
5516	0	53675
6883	0	53675
7326	0	53675
7516	0	53675
7870	0	53675
7956	0	53675
8329	0	53675
8587	0	53675
8867	0	53675
8988	0	53675
10144	0	53675
10309	0	53675
10791	0	53675
10903	0	53675
11992	0	53675
13609	0	53675
14613	0	53675
15364	0	53675
16238	0	53675
17337	0	53675
17472	0	53675
18131	0	53675
18973	0	53675
19655	0	53675
19687	0	53675
20525	0	53675
21575	0	53675
21926	0	53675
241	0	46254
410	0	46254
1615	0	46254
1967	0	46254
3330	0	46254
3368	0	46254
3638	0	46254
4767	0	46254
4811	0	46254
5755	0	46254
6135	0	46254
7848	0	46254
8561	0	46254
9443	0	46254
10247	0	46254
10778	0	46254
12823	0	46254
13933	0	46254
14642	0	46254
15389	0	46254
15836	0	46254
16327	0	46254
17184	0	46254
20056	0	46254
22731	0	46254
40	0	41919
171	0	41919
246	0	41919
279	0	41919
342	0	41919
344	0	41919
602	0	41919
661	0	41919
738	0	41919
761	0	41919
815	0	41919
831	0	41919
863	0	41919
973	0	41919
1036	0	41919
1093	0	41919
1095	0	41919
1176	0	41919
1420	0	41919
1475	0	41919
2142	0	41919
2286	0	41919
2361	0	41919
2616	0	41919
3014	0	41919
3048	0	41919
3176	0	41919
3196	0	41919
3305	0	41919
3430	0	41919
3489	0	41919
3818	0	41919
4029	0	41919
4085	0	41919
4312	0	41919
4475	0	41919
5181	0	41919
5229	0	41919
5250	0	41919
5296	0	41919
6220	0	41919
6323	0	41919
6577	0	41919
7066	0	41919
7113	0	41919
7126	0	41919
7338	0	41919
7722	0	41919
7772	0	41919
7918	0	41919
8018	0	41919
8073	0	41919
8159	0	41919
8223	0	41919
8530	0	41919
9028	0	41919
9039	0	41919
9345	0	41919
9403	0	41919
9465	0	41919
9603	0	41919
9809	0	41919
9881	0	41919
9987	0	41919
10047	0	41919
10070	0	41919
10091	0	41919
10226	0	41919
10381	0	41919
10413	0	41919
10710	0	41919
10968	0	41919
11117	0	41919
11358	0	41919
11722	0	41919
11746	0	41919
11752	0	41919
11848	0	41919
12012	0	41919
12018	0	41919
12293	0	41919
12600	0	41919
12827	0	41919
13769	0	41919
13835	0	41919
14058	0	41919
14138	0	41919
14393	0	41919
14904	0	41919
15181	0	41919
15218	0	41919
15696	0	41919
15774	0	41919
16219	0	41919
16751	0	41919
17053	0	41919
18004	0	41919
18287	0	41919
18420	0	41919
18546	0	41919
18600	0	41919
19032	0	41919
20194	0	41919
20570	0	41919
20860	0	41919
21877	0	41919
22126	0	41919
242	0	46318
454	0	46318
518	0	46318
591	0	46318
1014	0	46318
1282	0	46318
1481	0	46318
1492	0	46318
1563	0	46318
1938	0	46318
2519	0	46318
2611	0	46318
3589	0	46318
3729	0	46318
4270	0	46318
4796	0	46318
5900	0	46318
5922	0	46318
6444	0	46318
6484	0	46318
7408	0	46318
7437	0	46318
7483	0	46318
7574	0	46318
8210	0	46318
9807	0	46318
10081	0	46318
10242	0	46318
10968	0	46318
11965	0	46318
11996	0	46318
12784	0	46318
13367	0	46318
13529	0	46318
14614	0	46318
14665	0	46318
15100	0	46318
16443	0	46318
17676	0	46318
18366	0	46318
20123	0	46318
21146	0	46318
21652	0	46318
40	0	34527
84	0	34527
288	0	34527
367	0	34527
393	0	34527
868	0	34527
943	0	34527
1179	0	34527
1215	0	34527
1825	0	34527
2420	0	34527
2574	0	34527
3175	0	34527
3249	0	34527
3430	0	34527
4011	0	34527
4182	0	34527
4484	0	34527
4738	0	34527
4810	0	34527
5089	0	34527
6554	0	34527
7201	0	34527
7286	0	34527
7508	0	34527
7846	0	34527
8107	0	34527
8397	0	34527
8849	0	34527
9260	0	34527
9512	0	34527
10089	0	34527
10221	0	34527
10473	0	34527
10779	0	34527
11219	0	34527
11746	0	34527
11986	0	34527
13054	0	34527
13422	0	34527
13485	0	34527
13835	0	34527
14061	0	34527
14968	0	34527
14997	0	34527
15549	0	34527
15727	0	34527
16373	0	34527
16430	0	34527
17309	0	34527
17323	0	34527
17682	0	34527
18287	0	34527
19500	0	34527
20617	0	34527
21190	0	34527
21699	0	34527
22406	0	34527
31	0	28858
211	0	28858
466	0	28858
1481	0	28858
1720	0	28858
1835	0	28858
2501	0	28858
3517	0	28858
3858	0	28858
4225	0	28858
5389	0	28858
8965	0	28858
9142	0	28858
10127	0	28858
13435	0	28858
16459	0	28858
16745	0	28858
16801	0	28858
17622	0	28858
20903	0	28858
21399	0	28858
22307	0	28858
631	0	55702
1138	0	55702
1396	0	55702
1852	0	55702
3710	0	55702
4338	0	55702
6054	0	55702
7242	0	55702
8426	0	55702
9042	0	55702
9452	0	55702
10763	0	55702
11204	0	55702
15068	0	55702
15398	0	55702
15611	0	55702
16683	0	55702
19832	0	55702
20330	0	55702
14	0	26170
1302	0	26170
3306	0	26170
3642	0	26170
4437	0	26170
4677	0	26170
5772	0	26170
6331	0	26170
6440	0	26170
7261	0	26170
8633	0	26170
10798	0	26170
13968	0	26170
14024	0	26170
15618	0	26170
20735	0	26170
70	0	32829
606	0	32829
693	0	32829
1444	0	32829
2040	0	32829
3134	0	32829
3938	0	32829
4445	0	32829
6031	0	32829
6742	0	32829
7007	0	32829
7283	0	32829
7546	0	32829
7846	0	32829
12126	0	32829
12559	0	32829
15115	0	32829
15516	0	32829
